stem,split_old,split_new,prefix,number,source,roya,coco,minador,group_root
SANAS_SOCORRO_281,train,train,SANAS_SOCORRO,281,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_282,val,train,SANAS_SOCORRO,282,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_283,test,train,SANAS_SOCORRO,283,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_284,val,train,SANAS_SOCORRO,284,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_285,train,train,SANAS_SOCORRO,285,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_286,val,train,SANAS_SOCORRO,286,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_287,train,train,SANAS_SOCORRO,287,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_288,train,train,SANAS_SOCORRO,288,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_289,train,train,SANAS_SOCORRO,289,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_29,train,train,SANAS_SOCORRO,29,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_290,train,train,SANAS_SOCORRO,290,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_291,train,train,SANAS_SOCORRO,291,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_292,train,train,SANAS_SOCORRO,292,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_293,train,train,SANAS_SOCORRO,293,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_294,train,train,SANAS_SOCORRO,294,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_295,test,train,SANAS_SOCORRO,295,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_296,train,train,SANAS_SOCORRO,296,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_297,train,train,SANAS_SOCORRO,297,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_298,val,train,SANAS_SOCORRO,298,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_299,train,train,SANAS_SOCORRO,299,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_3,train,train,SANAS_SOCORRO,3,own_field,0,0,0,SANAS_NUEVAS_243
SANAS_SOCORRO_30,test,train,SANAS_SOCORRO,30,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_300,train,train,SANAS_SOCORRO,300,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_301,val,train,SANAS_SOCORRO,301,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_302,train,train,SANAS_SOCORRO,302,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_303,train,train,SANAS_SOCORRO,303,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_304,train,train,SANAS_SOCORRO,304,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_305,train,train,SANAS_SOCORRO,305,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_306,train,train,SANAS_SOCORRO,306,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_307,train,train,SANAS_SOCORRO,307,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_308,train,train,SANAS_SOCORRO,308,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_309,train,train,SANAS_SOCORRO,309,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_31,train,train,SANAS_SOCORRO,31,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_310,train,train,SANAS_SOCORRO,310,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_311,train,train,SANAS_SOCORRO,311,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_312,train,train,SANAS_SOCORRO,312,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_313,val,train,SANAS_SOCORRO,313,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_314,train,train,SANAS_SOCORRO,314,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_315,test,train,SANAS_SOCORRO,315,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_316,val,train,SANAS_SOCORRO,316,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_317,train,train,SANAS_SOCORRO,317,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_318,train,train,SANAS_SOCORRO,318,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_319,train,train,SANAS_SOCORRO,319,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_32,train,train,SANAS_SOCORRO,32,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_320,train,train,SANAS_SOCORRO,320,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_321,train,train,SANAS_SOCORRO,321,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_322,train,train,SANAS_SOCORRO,322,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_323,train,train,SANAS_SOCORRO,323,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_324,test,train,SANAS_SOCORRO,324,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_325,train,train,SANAS_SOCORRO,325,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_326,train,train,SANAS_SOCORRO,326,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_327,val,train,SANAS_SOCORRO,327,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_328,train,train,SANAS_SOCORRO,328,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_329,train,train,SANAS_SOCORRO,329,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_33,train,train,SANAS_SOCORRO,33,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_330,train,train,SANAS_SOCORRO,330,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_331,train,train,SANAS_SOCORRO,331,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_332,train,train,SANAS_SOCORRO,332,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_333,train,train,SANAS_SOCORRO,333,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_334,train,train,SANAS_SOCORRO,334,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_335,val,train,SANAS_SOCORRO,335,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_336,train,train,SANAS_SOCORRO,336,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_337,test,train,SANAS_SOCORRO,337,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_338,val,train,SANAS_SOCORRO,338,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_339,train,train,SANAS_SOCORRO,339,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_34,train,train,SANAS_SOCORRO,34,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_340,train,train,SANAS_SOCORRO,340,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_341,train,train,SANAS_SOCORRO,341,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_342,train,train,SANAS_SOCORRO,342,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_343,train,train,SANAS_SOCORRO,343,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_344,train,train,SANAS_SOCORRO,344,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_345,val,train,SANAS_SOCORRO,345,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_346,train,train,SANAS_SOCORRO,346,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_347,val,train,SANAS_SOCORRO,347,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_348,train,train,SANAS_SOCORRO,348,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_349,train,train,SANAS_SOCORRO,349,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_35,train,train,SANAS_SOCORRO,35,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_350,train,train,SANAS_SOCORRO,350,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_351,train,train,SANAS_SOCORRO,351,own_field,0,1,0,SANAS_NUEVAS_489
SANAS_SOCORRO_352,train,train,SANAS_SOCORRO,352,own_field,0,1,0,SANAS_NUEVAS_489
SANAS_SOCORRO_353,val,train,SANAS_SOCORRO,353,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_354,test,train,SANAS_SOCORRO,354,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_355,test,train,SANAS_SOCORRO,355,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_356,train,train,SANAS_SOCORRO,356,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_357,train,train,SANAS_SOCORRO,357,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_358,train,train,SANAS_SOCORRO,358,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_359,train,train,SANAS_SOCORRO,359,own_field,0,0,0,SANAS_NUEVAS_489
SANAS_SOCORRO_36,test,train,SANAS_SOCORRO,36,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_360,train,train,SANAS_SOCORRO,360,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_361,val,train,SANAS_SOCORRO,361,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_362,train,train,SANAS_SOCORRO,362,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_363,train,train,SANAS_SOCORRO,363,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_364,train,train,SANAS_SOCORRO,364,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_365,train,train,SANAS_SOCORRO,365,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_366,test,train,SANAS_SOCORRO,366,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_367,train,train,SANAS_SOCORRO,367,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_368,val,train,SANAS_SOCORRO,368,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_369,val,train,SANAS_SOCORRO,369,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_37,train,train,SANAS_SOCORRO,37,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_370,train,train,SANAS_SOCORRO,370,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_371,train,train,SANAS_SOCORRO,371,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_372,train,train,SANAS_SOCORRO,372,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_373,train,train,SANAS_SOCORRO,373,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_374,test,train,SANAS_SOCORRO,374,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_375,test,train,SANAS_SOCORRO,375,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_376,train,train,SANAS_SOCORRO,376,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_377,train,train,SANAS_SOCORRO,377,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_378,train,train,SANAS_SOCORRO,378,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_379,train,train,SANAS_SOCORRO,379,own_field,0,0,0,SANAS_SOCORRO_378
SANAS_SOCORRO_38,train,train,SANAS_SOCORRO,38,own_field,0,0,0,SANAS_SOCORRO_34
SANAS_SOCORRO_380,train,test,SANAS_SOCORRO,380,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_381,train,test,SANAS_SOCORRO,381,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_382,train,test,SANAS_SOCORRO,382,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_383,test,test,SANAS_SOCORRO,383,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_384,train,test,SANAS_SOCORRO,384,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_385,train,test,SANAS_SOCORRO,385,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_386,train,test,SANAS_SOCORRO,386,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_387,val,test,SANAS_SOCORRO,387,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_388,train,test,SANAS_SOCORRO,388,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_389,test,test,SANAS_SOCORRO,389,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_39,train,train,SANAS_SOCORRO,39,own_field,0,1,0,SANAS_SOCORRO_34
SANAS_SOCORRO_390,train,test,SANAS_SOCORRO,390,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_391,val,test,SANAS_SOCORRO,391,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_392,train,test,SANAS_SOCORRO,392,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_393,train,test,SANAS_SOCORRO,393,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_394,train,test,SANAS_SOCORRO,394,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_395,train,test,SANAS_SOCORRO,395,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_396,train,test,SANAS_SOCORRO,396,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_397,train,test,SANAS_SOCORRO,397,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_398,train,test,SANAS_SOCORRO,398,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_399,train,test,SANAS_SOCORRO,399,own_field,0,0,0,SANAS_NUEVAS_528
SANAS_SOCORRO_4,train,train,SANAS_SOCORRO,4,own_field,0,0,0,SANAS_NUEVAS_243
SANAS_SOCORRO_40,train,train,SANAS_SOCORRO,40,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_400,train,val,SANAS_SOCORRO,400,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_401,train,val,SANAS_SOCORRO,401,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_402,train,val,SANAS_SOCORRO,402,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_403,test,val,SANAS_SOCORRO,403,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_404,test,val,SANAS_SOCORRO,404,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_405,train,val,SANAS_SOCORRO,405,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_406,val,val,SANAS_SOCORRO,406,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_407,train,val,SANAS_SOCORRO,407,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_408,train,val,SANAS_SOCORRO,408,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_409,val,val,SANAS_SOCORRO,409,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_41,train,train,SANAS_SOCORRO,41,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_410,train,val,SANAS_SOCORRO,410,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_411,train,val,SANAS_SOCORRO,411,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_412,train,val,SANAS_SOCORRO,412,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_413,val,val,SANAS_SOCORRO,413,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_414,test,val,SANAS_SOCORRO,414,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_415,test,val,SANAS_SOCORRO,415,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_416,train,val,SANAS_SOCORRO,416,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_417,train,val,SANAS_SOCORRO,417,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_418,val,val,SANAS_SOCORRO,418,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_419,val,val,SANAS_SOCORRO,419,own_field,0,0,0,SANAS_SOCORRO_419
SANAS_SOCORRO_42,val,train,SANAS_SOCORRO,42,own_field,0,1,0,SANAS_NUEVAS_262
SANAS_SOCORRO_420,train,train,SANAS_SOCORRO,420,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_421,train,train,SANAS_SOCORRO,421,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_422,test,train,SANAS_SOCORRO,422,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_423,test,train,SANAS_SOCORRO,423,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_424,train,train,SANAS_SOCORRO,424,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_425,test,train,SANAS_SOCORRO,425,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_426,val,train,SANAS_SOCORRO,426,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_427,train,train,SANAS_SOCORRO,427,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_428,train,train,SANAS_SOCORRO,428,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_429,test,train,SANAS_SOCORRO,429,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_43,test,train,SANAS_SOCORRO,43,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_430,test,train,SANAS_SOCORRO,430,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_431,train,train,SANAS_SOCORRO,431,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_432,train,train,SANAS_SOCORRO,432,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_433,train,train,SANAS_SOCORRO,433,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_434,train,train,SANAS_SOCORRO,434,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_435,train,train,SANAS_SOCORRO,435,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_436,train,train,SANAS_SOCORRO,436,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_437,test,train,SANAS_SOCORRO,437,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_438,test,train,SANAS_SOCORRO,438,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_439,train,train,SANAS_SOCORRO,439,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_44,train,train,SANAS_SOCORRO,44,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_440,train,train,SANAS_SOCORRO,440,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_441,train,train,SANAS_SOCORRO,441,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_442,train,train,SANAS_SOCORRO,442,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_443,test,train,SANAS_SOCORRO,443,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_444,train,train,SANAS_SOCORRO,444,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_445,train,train,SANAS_SOCORRO,445,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_446,train,train,SANAS_SOCORRO,446,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_447,train,train,SANAS_SOCORRO,447,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_448,val,train,SANAS_SOCORRO,448,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_449,train,train,SANAS_SOCORRO,449,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_45,train,train,SANAS_SOCORRO,45,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_450,test,train,SANAS_SOCORRO,450,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_451,train,train,SANAS_SOCORRO,451,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_452,train,train,SANAS_SOCORRO,452,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_453,train,train,SANAS_SOCORRO,453,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_454,train,train,SANAS_SOCORRO,454,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_455,train,train,SANAS_SOCORRO,455,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_456,val,train,SANAS_SOCORRO,456,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_457,train,train,SANAS_SOCORRO,457,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_458,train,train,SANAS_SOCORRO,458,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_459,val,train,SANAS_SOCORRO,459,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_46,train,train,SANAS_SOCORRO,46,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_460,train,train,SANAS_SOCORRO,460,own_field,0,2,0,SANAS_SOCORRO_518
SANAS_SOCORRO_461,train,train,SANAS_SOCORRO,461,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_462,val,train,SANAS_SOCORRO,462,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_463,train,train,SANAS_SOCORRO,463,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_464,train,train,SANAS_SOCORRO,464,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_465,train,train,SANAS_SOCORRO,465,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_466,train,train,SANAS_SOCORRO,466,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_467,train,train,SANAS_SOCORRO,467,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_468,train,train,SANAS_SOCORRO,468,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_469,test,train,SANAS_SOCORRO,469,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_47,test,train,SANAS_SOCORRO,47,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_470,val,train,SANAS_SOCORRO,470,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_471,train,train,SANAS_SOCORRO,471,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_472,train,train,SANAS_SOCORRO,472,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_473,train,train,SANAS_SOCORRO,473,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_474,train,train,SANAS_SOCORRO,474,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_475,train,train,SANAS_SOCORRO,475,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_476,train,train,SANAS_SOCORRO,476,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_477,test,train,SANAS_SOCORRO,477,own_field,0,1,0,SANAS_SOCORRO_518
SANAS_SOCORRO_478,train,train,SANAS_SOCORRO,478,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_479,train,train,SANAS_SOCORRO,479,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_48,val,train,SANAS_SOCORRO,48,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_480,train,train,SANAS_SOCORRO,480,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_481,train,train,SANAS_SOCORRO,481,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_482,train,train,SANAS_SOCORRO,482,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_483,test,train,SANAS_SOCORRO,483,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_484,train,train,SANAS_SOCORRO,484,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_485,train,train,SANAS_SOCORRO,485,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_486,train,train,SANAS_SOCORRO,486,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_487,train,train,SANAS_SOCORRO,487,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_488,train,train,SANAS_SOCORRO,488,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_489,train,train,SANAS_SOCORRO,489,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_49,train,train,SANAS_SOCORRO,49,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_490,train,train,SANAS_SOCORRO,490,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_491,train,train,SANAS_SOCORRO,491,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_492,val,train,SANAS_SOCORRO,492,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_493,train,train,SANAS_SOCORRO,493,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_494,train,train,SANAS_SOCORRO,494,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_495,train,train,SANAS_SOCORRO,495,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_496,test,train,SANAS_SOCORRO,496,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_497,train,train,SANAS_SOCORRO,497,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_498,train,train,SANAS_SOCORRO,498,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_499,train,train,SANAS_SOCORRO,499,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_5,train,train,SANAS_SOCORRO,5,own_field,0,0,0,SANAS_NUEVAS_243
SANAS_SOCORRO_50,train,train,SANAS_SOCORRO,50,own_field,0,0,0,SANAS_NUEVAS_262
SANAS_SOCORRO_500,val,train,SANAS_SOCORRO,500,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_501,train,train,SANAS_SOCORRO,501,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_502,test,train,SANAS_SOCORRO,502,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_503,train,train,SANAS_SOCORRO,503,own_field,0,0,0,SANAS_SOCORRO_518
SANAS_SOCORRO_504,train,train,SANAS_SOCORRO,504,own_field,0,0,0,SANAS_SOCORRO_518
