path_a,split_a,stem_a,path_b,split_b,stem_b,min_phash_dist,dhash_dist
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_428.jpg,train,SANAS_SOCORRO_428,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_16.jpg,test,ROYA_FONDO_16,26,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_428.jpg,train,SANAS_SOCORRO_428,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_88.jpg,test,ROYA_FONDO_88,18,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_433.jpg,train,SANAS_SOCORRO_433,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_550.jpg,test,SANAS_NUEVAS_550,0,24
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_434.jpg,train,SANAS_SOCORRO_434,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_550.jpg,test,SANAS_NUEVAS_550,2,7
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_436.jpg,train,SANAS_SOCORRO_436,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_552.jpg,test,SANAS_NUEVAS_552,10,21
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_436.jpg,train,SANAS_SOCORRO_436,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_437.jpg,test,SANAS_SOCORRO_437,10,21
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_440.jpg,train,SANAS_SOCORRO_440,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_555.jpg,test,SANAS_NUEVAS_555,0,1
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_441.jpg,train,SANAS_SOCORRO_441,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_176.jpg,test,MINEIRO_176,12,26
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_441.jpg,train,SANAS_SOCORRO_441,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_76.jpg,test,ROYA_FONDO_76,12,24
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_442.jpg,train,SANAS_SOCORRO_442,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_552.jpg,test,SANAS_NUEVAS_552,12,27
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_442.jpg,train,SANAS_SOCORRO_442,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_558.jpg,test,SANAS_NUEVAS_558,16,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_442.jpg,train,SANAS_SOCORRO_442,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_437.jpg,test,SANAS_SOCORRO_437,12,27
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_444.jpg,train,SANAS_SOCORRO_444,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_54.jpg,test,MINADOR_54,12,22
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_46.jpg,train,SANAS_SOCORRO_46,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_273.jpg,test,SANAS_NUEVAS_273,0,0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_473.jpg,train,SANAS_SOCORRO_473,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_582.jpg,test,SANAS_NUEVAS_582,0,31
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_514.jpg,train,SANAS_SOCORRO_514,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_616.jpg,test,SANAS_NUEVAS_616,0,0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_10.jpg,val,COCO_M_A_10,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_10.jpg,test,COCO_P_A_10,28,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_2.jpg,val,COCO_P_A_2,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_11.jpg,test,MINADOR_11,28,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_2.jpg,val,COCO_P_A_2,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_110.jpg,test,MINEIRO_110,28,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_2.jpg,val,COCO_P_A_2,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_26.jpg,test,ROYA_FONDO_26,12,16
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_77.jpg,val,COCO_P_A_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_32.jpg,test,MINEIRO_32,18,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_9.jpg,val,COCO_P_A_9,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_19.jpg,test,COCO_P_A_19,6,27
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_88.jpg,val,MINADO_RECORTES_88,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_37.jpg,test,COCO_RECORTE_37,12,26
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_88.jpg,val,MINADO_RECORTES_88,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_548.jpg,test,SANAS_NUEVAS_548,30,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_13.jpg,val,MINADOR_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,test,ROYA_FONDO_32,12,22
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_61.jpg,val,MINADOR_61,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_130.jpg,test,MINEIRO_130,10,28
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADOR_9.jpg,val,MINADOR_9,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_52.jpg,test,MINADOR_52,24,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_108.jpg,val,MINEIRO_108,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_169.jpg,test,MINEIRO_169,24,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_108.jpg,val,MINEIRO_108,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_63.jpg,test,MINEIRO_63,26,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_108.jpg,val,MINEIRO_108,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_443.jpg,test,SANAS_SOCORRO_443,22,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_114.jpg,val,MINEIRO_114,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,test,COCO_Muy_A_95,22,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_114.jpg,val,MINEIRO_114,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_140.jpg,test,MINEIRO_140,12,8
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_156.jpg,val,MINEIRO_156,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_52.jpg,test,MINADOR_52,24,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_156.jpg,val,MINEIRO_156,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_147.jpg,test,MINEIRO_147,18,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_17.jpg,val,MINEIRO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_21.jpg,test,MINADOR_21,18,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_17.jpg,val,MINEIRO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_174.jpg,test,MINEIRO_174,14,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_17.jpg,val,MINEIRO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_176.jpg,test,MINEIRO_176,10,30
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_17.jpg,val,MINEIRO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_42.jpg,test,MINEIRO_42,12,18
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_187.jpg,val,MINEIRO_187,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_110.jpg,test,MINEIRO_110,24,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_187.jpg,val,MINEIRO_187,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_555.jpg,test,SANAS_NUEVAS_555,22,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_21.jpg,val,MINEIRO_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_147.jpg,test,MINEIRO_147,10,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_3.jpg,val,MINEIRO_3,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_164.jpg,test,MINEIRO_164,20,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_50.jpg,val,MINEIRO_50,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_174.jpg,test,MINEIRO_174,20,9
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_50.jpg,val,MINEIRO_50,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_547.jpg,test,SANAS_NUEVAS_547,22,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_61.jpg,val,MINEIRO_61,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_56.jpg,test,ROYA_FONDO_56,34,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_61.jpg,val,MINEIRO_61,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_8.jpg,test,ROYA_FONDO_8,12,25
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_72.jpg,val,MINEIRO_72,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_8.jpg,test,MINEIRO_8,26,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_73.jpg,val,MINEIRO_73,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_164.jpg,test,MINEIRO_164,20,9
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_73.jpg,val,MINEIRO_73,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_169.jpg,test,MINEIRO_169,22,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_73.jpg,val,MINEIRO_73,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_141.jpg,test,SANAS_SOCORRO_141,12,26
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_77.jpg,val,MINEIRO_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_169.jpg,test,MINEIRO_169,20,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_77.jpg,val,MINEIRO_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_21.jpg,test,ROYA_FONDO_21,22,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_77.jpg,val,MINEIRO_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_422.jpg,test,SANAS_NUEVAS_422,12,19
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_80.jpg,val,MINEIRO_80,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_29.jpg,test,MINADOR_29,12,18
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_80.jpg,val,MINEIRO_80,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_52.jpg,test,MINADOR_52,24,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_80.jpg,val,MINEIRO_80,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_62.jpg,test,MINEIRO_62,26,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_89.jpg,val,MINEIRO_89,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_147.jpg,test,MINEIRO_147,8,14
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_92.jpg,val,MINEIRO_92,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_62.jpg,test,MINADOR_62,12,18
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_92.jpg,val,MINEIRO_92,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,12,19
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_96.jpg,val,MINEIRO_96,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_11.jpg,test,COCO_P_A_11,12,19
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_96.jpg,val,MINEIRO_96,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_143.jpg,test,MINEIRO_143,26,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_96.jpg,val,MINEIRO_96,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_32.jpg,test,MINEIRO_32,10,16
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_96.jpg,val,MINEIRO_96,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_34.jpg,test,ROYA_FONDO_34,12,24
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_17.jpg,val,ROYA_FONDO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,12,19
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_17.jpg,val,ROYA_FONDO_17,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_174.jpg,test,MINEIRO_174,26,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_27.jpg,val,ROYA_FONDO_27,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_179.jpg,test,MINEIRO_179,12,18
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_35.jpg,val,ROYA_FONDO_35,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,test,COCO_Muy_A_95,10,25
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_35.jpg,val,ROYA_FONDO_35,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_147.jpg,test,MINEIRO_147,12,16
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_35.jpg,val,ROYA_FONDO_35,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,test,ROYA_FONDO_32,12,19
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_39.jpg,val,ROYA_FONDO_39,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_110.jpg,test,MINEIRO_110,30,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_39.jpg,val,ROYA_FONDO_39,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_14.jpg,test,ROYA_FONDO_14,28,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_48.jpg,val,ROYA_FONDO_48,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_9.jpg,test,MINEIRO_9,10,18
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_48.jpg,val,ROYA_FONDO_48,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_21.jpg,test,ROYA_FONDO_21,26,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_48.jpg,val,ROYA_FONDO_48,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_76.jpg,test,ROYA_FONDO_76,34,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_5.jpg,val,ROYA_FONDO_5,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_179.jpg,test,MINEIRO_179,20,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_81.jpg,val,ROYA_FONDO_81,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_169.jpg,test,MINEIRO_169,10,20
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_8.jpg,test,MINEIRO_8,18,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_437.jpg,test,SANAS_NUEVAS_437,20,8
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_555.jpg,test,SANAS_NUEVAS_555,30,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_370.jpg,val,SANAS_NUEVAS_370,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_428.jpg,test,SANAS_NUEVAS_428,30,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_425.jpg,val,SANAS_NUEVAS_425,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_19.jpg,test,COCO_Muy_A_19,34,10
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_143.jpg,test,MINEIRO_143,18,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_176.jpg,test,MINEIRO_176,12,23
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,test,ROYA_FONDO_32,32,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_76.jpg,test,ROYA_FONDO_76,14,11
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_437.jpg,test,SANAS_NUEVAS_437,28,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_445.jpg,val,SANAS_NUEVAS_445,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_42.jpg,test,MINEIRO_42,12,20
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_446.jpg,val,SANAS_NUEVAS_446,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_57.jpg,test,MINADOR_57,16,12
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_11.jpg,val,SANAS_SOCORRO_11,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_252.jpg,test,SANAS_NUEVAS_252,0,0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_186.jpg,val,SANAS_SOCORRO_186,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_362.jpg,test,SANAS_NUEVAS_362,0,0
