filepath,split,stem,phash,phash_flip,dhash
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_61.jpg,val,SANAS_NUEVAS_61,12532838816351266694,17922287838708986449,6474373873281286786
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_617.jpg,val,SANAS_NUEVAS_617,13075112810874833625,16150317861058895788,16281024490665787845
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_620.jpg,val,SANAS_NUEVAS_620,13071104820902266530,16154607309666112503,8790248752360538992
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_63.jpg,val,SANAS_NUEVAS_63,14119558486438614917,10567532654717289168,3649775209432127917
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_67.jpg,val,SANAS_NUEVAS_67,14937635401583254181,11103749248015806448,11285349688097544336
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_8.jpg,val,SANAS_NUEVAS_8,10000636282525010990,11501121294789515603,3329301445719312558
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_80.jpg,val,SANAS_NUEVAS_80,14398912227121241208,10560496049943439661,13092746554540370200
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_81.jpg,val,SANAS_NUEVAS_81,12867522592953584672,16629201646686738517,11773359886924017707
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_90.jpg,val,SANAS_NUEVAS_90,13848968318379409214,10764797259942029899,3327387198539374366
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_92.jpg,val,SANAS_NUEVAS_92,11143433599096934991,14984664000578916218,3017629742607599434
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_105.jpg,val,SANAS_SOCORRO_105,11247787844793547738,14505388679737208460,9657413336912951448
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_107.jpg,val,SANAS_SOCORRO_107,10043554488221921446,16011575189438080498,3651487051025255047
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_11.jpg,val,SANAS_SOCORRO_11,13192393356804788586,16303486526632215583,5157047640555357316
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_128.jpg,val,SANAS_SOCORRO_128,14237917332315733574,10431017564927372179,1487765810427276746
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_133.jpg,val,SANAS_SOCORRO_133,9750413724653106947,15138068163622593110,12645635213361255573
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_153.jpg,val,SANAS_SOCORRO_153,16145717226945378673,13061645166957227317,2543810818663677694
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_158.jpg,val,SANAS_SOCORRO_158,13358386366056654440,17021021547419087676,11545101755570372901
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_16.jpg,val,SANAS_SOCORRO_16,11325261798898750052,13870590763997071153,11881984012761419205
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_167.jpg,val,SANAS_SOCORRO_167,12067274784429310403,17447726977126847894,17488798901513793577
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_170.jpg,val,SANAS_SOCORRO_170,18124948838438347804,12599265970233176385,7795276791722374829
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_171.jpg,val,SANAS_SOCORRO_171,16918501602738049974,13807977927956039395,10816622095849275826
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_175.jpg,val,SANAS_SOCORRO_175,17223955462052918920,13425966509877191644,14752856250356100312
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_186.jpg,val,SANAS_SOCORRO_186,17771719764071867714,11814210344758784277,4603630595266041811
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_188.jpg,val,SANAS_SOCORRO_188,16720272351674301104,13645645500161044469,3185283400653924725
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_19.jpg,val,SANAS_SOCORRO_19,14250008458565079981,11139485986375862008,3845545420902861232
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_190.jpg,val,SANAS_SOCORRO_190,13319326395894762442,17042348439697087118,8638432687537547616
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_193.jpg,val,SANAS_SOCORRO_193,16969707533077550443,13715101623885152318,3924987056605492968
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_2.jpg,val,SANAS_SOCORRO_2,14393558279818384605,10580492279412183454,4518839131511174458
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_203.jpg,val,SANAS_SOCORRO_203,17711407864480804384,11573858001540709365,5736873938907655121
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_204.jpg,val,SANAS_SOCORRO_204,10213753072359442759,15045364550559290643,10269774474585578525
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_207.jpg,val,SANAS_SOCORRO_207,16363901538491278609,13136178690686251109,5846353999319178801
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_21.jpg,val,SANAS_SOCORRO_21,9628531559521290900,15044906933946605505,12865380278715710320
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_22.jpg,val,SANAS_SOCORRO_22,15264769973377382413,9694858288560631128,16543910987035617639
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_225.jpg,val,SANAS_SOCORRO_225,10053993897511105369,16056216108336505868,10383062189409619703
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_230.jpg,val,SANAS_SOCORRO_230,11058286317997843674,14853901319299117966,16775260046898400972
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_238.jpg,val,SANAS_SOCORRO_238,11900365323967740281,17398481109400710188,1222983383721734560
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_252.jpg,val,SANAS_SOCORRO_252,12140245774476678297,18243946165983494604,3346991447137075484
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_272.jpg,val,SANAS_SOCORRO_272,18285391380365730415,12148327786492540474,9781511458762901896
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_282.jpg,val,SANAS_SOCORRO_282,16323188919439596329,13245869922331872816,8933163583231162600
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_284.jpg,val,SANAS_SOCORRO_284,12313638112951560267,18425493583946920222,159984390222438592
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_286.jpg,val,SANAS_SOCORRO_286,12520732778572816757,17912998568868279329,13635012904405216
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_298.jpg,val,SANAS_SOCORRO_298,9596506119292481363,15022027508463647238,11615095749874364945
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_301.jpg,val,SANAS_SOCORRO_301,13453857855848236566,17285625866167751435,15061047211158070506
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_313.jpg,val,SANAS_SOCORRO_313,18112462186913911203,12540608721629709558,8921216238373140854
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_316.jpg,val,SANAS_SOCORRO_316,18061019288934348116,12677901297571962897,8768752337497252467
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_327.jpg,val,SANAS_SOCORRO_327,10134008903070702402,15705861906787503634,16328937391484950599
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_335.jpg,val,SANAS_SOCORRO_335,11363202656885305010,14475520047046005735,9908368937472346601
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_338.jpg,val,SANAS_SOCORRO_338,14381815074935505570,10574502268987823862,10070947201210508794
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_345.jpg,val,SANAS_SOCORRO_345,13991428216193624255,10835340197488262314,447602897524989275
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_347.jpg,val,SANAS_SOCORRO_347,17945573746873123016,12419284458436539801,14130094848189329769
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_353.jpg,val,SANAS_SOCORRO_353,13929101141883397615,10671929013119217850,14307258972299687468
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_361.jpg,val,SANAS_SOCORRO_361,16488306448737251757,12792314274816025848,15327571952893540848
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,10292168046290856641,15240308766569119508,2207681461183730800
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_369.jpg,val,SANAS_SOCORRO_369,17266991761260287196,13471932086277382537,2969138233482321628
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_387.jpg,val,SANAS_SOCORRO_387,13866951404938295028,10765322197955142561,15219741356932177756
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_391.jpg,val,SANAS_SOCORRO_391,17242265982698955914,13410735471051862478,4375313750049728305
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_406.jpg,val,SANAS_SOCORRO_406,15714243201475980275,10323765174309707268,7668864090292252458
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_409.jpg,val,SANAS_SOCORRO_409,17243728693848626572,13410394450989646041,11002465913780411633
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_413.jpg,val,SANAS_SOCORRO_413,9310512555078901261,15303480588877409144,10606281027565784490
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_418.jpg,val,SANAS_SOCORRO_418,17733950862150163077,12920529417320861649,7400199679571358073
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_419.jpg,val,SANAS_SOCORRO_419,13675976898408925236,16762261278466546793,10516126015530265059
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_42.jpg,val,SANAS_SOCORRO_42,13624778959610224332,16735839194456115865,14114707316709551272
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,11582844562297425900,17702474308575075000,17109396984537316408
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_448.jpg,val,SANAS_SOCORRO_448,13087252128229705877,16197784496031801280,10363776450930561817
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_456.jpg,val,SANAS_SOCORRO_456,11341330075643634208,14425358194859915125,15676864728885251477
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_459.jpg,val,SANAS_SOCORRO_459,14340790280598731718,10543468318187286163,11465987866660151270
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_462.jpg,val,SANAS_SOCORRO_462,15408009555396665656,9259799249727224941,14514379628420777633
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_470.jpg,val,SANAS_SOCORRO_470,18198663951925673475,12239641552525798230,14595757971702575225
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_48.jpg,val,SANAS_SOCORRO_48,13906956668758993203,10784214816944053606,17626823989547384350
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_492.jpg,val,SANAS_SOCORRO_492,14036101502539413905,10560776914264747200,15429085054558419885
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_500.jpg,val,SANAS_SOCORRO_500,11381978227980821428,14457044849768247978,1859851419748568484
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_510.jpg,val,SANAS_SOCORRO_510,10385432232394026356,14228316832082278433,8080154100714687295
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_516.jpg,val,SANAS_SOCORRO_516,18069395247006255617,12652355627997044484,13615066664938828020
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_53.jpg,val,SANAS_SOCORRO_53,13835441797471305679,10760236781250784186,7961341021805764207
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_59.jpg,val,SANAS_SOCORRO_59,11357561808212178853,14468516525886317282,11281213085016598113
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_6.jpg,val,SANAS_SOCORRO_6,15651456543752037190,10115209664592150039,12241177033439071956
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_60.jpg,val,SANAS_SOCORRO_60,14285188906215941272,9469445808803754697,11498608486541923962
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_62.jpg,val,SANAS_SOCORRO_62,15261117163726970843,9700529714934139550,7871788876855060790
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_68.jpg,val,SANAS_SOCORRO_68,14120261094594797824,10853811382923720279,12383116903934989836
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_73.jpg,val,SANAS_SOCORRO_73,14476044539500700016,11362696874330518693,18185357269835108070
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_90.jpg,val,SANAS_SOCORRO_90,16382286707147738907,13118079321165027918,6730255936272462804
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_16.jpg,test,COCO_M_A_16,16804790351008260786,13574357924260689377,7845535468639501358
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_2.jpg,test,COCO_M_A_2,14666452057991807791,11447271904359174778,7912134304299019155
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_25.jpg,test,COCO_M_A_25,10837045168547952260,13921117331611493201,8089523808824133527
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_27.jpg,test,COCO_M_A_27,17985646738654240322,12451483404987419443,16603656826244741751
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_3.jpg,test,COCO_M_A_3,16479822051180829481,12817741012736544380,15265364898750160352
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_34.jpg,test,COCO_M_A_34,17216268158723580048,13526893502729954501,11014710199100679782
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_35.jpg,test,COCO_M_A_35,10212937742699091669,15631696963594290048,9260952848443588081
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_37.jpg,test,COCO_M_A_37,12153103469560160293,18301831062724162864,16162377026972594643
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_39.jpg,test,COCO_M_A_39,15409605350216984364,9335327873226059889,14900134504020138930
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_57.jpg,test,COCO_M_A_57,10418323728200492649,14249397391021880124,7431904126222495354
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_66.jpg,test,COCO_M_A_66,18175576787818759266,12207512149203915063,16267549380670193151
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_81.jpg,test,COCO_M_A_81,9865825990169649249,16122640524140131510,17910283677033270280
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_89.jpg,test,COCO_M_A_89,15424195691832121215,9464513730304201275,4561561240868206202
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_90.jpg,test,COCO_M_A_90,11342415071875810909,14500763136638096154,17927775966588929411
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_96.jpg,test,COCO_M_A_96,15015990711671729155,9599095677838915926,12837285887420086159
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_19.jpg,test,COCO_Muy_A_19,17368929779868791375,11988442339977668378,7205188727074782457
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_28.jpg,test,COCO_Muy_A_28,13159270103878486799,16414012216716384090,9776078759453256409
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_34.jpg,test,COCO_Muy_A_34,15370638369427362984,9230742603285152253,16113509657320039169
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_39.jpg,test,COCO_Muy_A_39,10736988825117742713,13859026473994591085,1387963063946438555
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_54.jpg,test,COCO_Muy_A_54,9722844088090494182,15256839266189181347,10990501803972339687
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_55.jpg,test,COCO_Muy_A_55,10542620318091550260,14347267776857295457,2965201059643024040
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_70.jpg,test,COCO_Muy_A_70,15241287514601415716,9427911347978940538,11141682446214618835
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_80.jpg,test,COCO_Muy_A_80,12278175072126790580,18388481195311185633,5782749912788158694
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_82.jpg,test,COCO_Muy_A_82,16888733054211605436,13778059848467354337,14874965288422394013
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,test,COCO_Muy_A_95,17886755524176235406,12496873466128144081,6980793702150371580
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_10.jpg,test,COCO_P_A_10,16810115783581644195,13699055513302950070,18229723537812276159
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_11.jpg,test,COCO_P_A_11,12267683273849228739,16963588261279471766,16195147450377331463
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_12.jpg,test,COCO_P_A_12,9642975546503975572,15026238709507851713,2314299461460296005
